refmet_name,super_class,main_class,sub_class,formula,exactmass,inchi_key,smiles,pubchem_cid,id,libname,cas,library
delta-Tocopherol,Prenol Lipids,Quinones and hydroquinones,Vitamin E,C27H46O2,402.34978,GZIFEOYASATJEH-VHFRWLAGSA-N,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2cc(cc(C)c2O1)O,92094,RefMet_133732,HMDB0002902_ms_ms_2158,119-13-1,MoNA-export-HMDB
delta-Tocopherol,Prenol Lipids,Quinones and hydroquinones,Vitamin E,C27H46O2,402.34978,GZIFEOYASATJEH-VHFRWLAGSA-N,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2cc(cc(C)c2O1)O,92094,RefMet_133732,HMDB0002902_ms_ms_2157,119-13-1,MoNA-export-HMDB
delta-Tocopherol,Prenol Lipids,Quinones and hydroquinones,Vitamin E,C27H46O2,402.34978,GZIFEOYASATJEH-VHFRWLAGSA-N,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2cc(cc(C)c2O1)O,92094,RefMet_133732,HMDB0002902_c_ms_2192,119-13-1,MoNA-export-HMDB
Ellagic acid,Polyketides,Tannins,Tannins,C14H6O8,302.00627,AFSDNFLWKVMVRB-UHFFFAOYSA-N,c1c2c3c4c(cc(c(c4oc2=O)O)O)c(=O)oc3c(c1O)O,5281855,RefMet_133066,HMDB0002899_ms_ms_2156,476-66-4,MoNA-export-HMDB
Ellagic acid,Polyketides,Tannins,Tannins,C14H6O8,302.00627,AFSDNFLWKVMVRB-UHFFFAOYSA-N,c1c2c3c4c(cc(c(c4oc2=O)O)O)c(=O)oc3c(c1O)O,5281855,RefMet_133066,HMDB0002899_ms_ms_2155,476-66-4,MoNA-export-HMDB
5-Methylcytosine,Nucleic acids,Pyrimidines,Pyrimidones,C5H7N3O,125.058912,LRSASMSXMSNRBT-UHFFFAOYSA-N,Cc1c[nH]c(=O)nc1N,65040,RefMet_120824,HMDB0002894_c_ms_1350,554-01-8,MoNA-export-HMDB
5-Methylcytosine,Nucleic acids,Pyrimidines,Pyrimidones,C5H7N3O,125.058912,LRSASMSXMSNRBT-UHFFFAOYSA-N,Cc1c[nH]c(=O)nc1N,65040,RefMet_120824,HMDB0002894_c_ms_1242,554-01-8,MoNA-export-HMDB
5-Methylcytosine,Nucleic acids,Pyrimidines,Pyrimidones,C5H7N3O,125.058912,LRSASMSXMSNRBT-UHFFFAOYSA-N,Cc1c[nH]c(=O)nc1N,65040,RefMet_120824,HMDB0002894_c_ms_1240,554-01-8,MoNA-export-HMDB
Campesterol,Sterol Lipids,Sterols,Ergosterols,C28H48O,400.370515,SGNBVLSWZMBQTH-PODYLUTMSA-N,CC(C)[C@H](C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)O,173183,RefMet_170148,HMDB0002869_c_ms_2278,474-62-4,MoNA-export-HMDB
Theobromine,Nucleic acids,Purines,Xanthines,C7H8N4O2,180.064726,YAPQBXQYLJRXSA-UHFFFAOYSA-N,Cn1cnc2c1c(=O)[nH]c(=O)n2C,5429,RefMet_120650,HMDB0002825_ms_ms_2145,83-67-0,MoNA-export-HMDB
Theobromine,Nucleic acids,Purines,Xanthines,C7H8N4O2,180.064726,YAPQBXQYLJRXSA-UHFFFAOYSA-N,Cn1cnc2c1c(=O)[nH]c(=O)n2C,5429,RefMet_120650,HMDB0002825_ms_ms_2144,83-67-0,MoNA-export-HMDB
Theobromine,Nucleic acids,Purines,Xanthines,C7H8N4O2,180.064726,YAPQBXQYLJRXSA-UHFFFAOYSA-N,Cn1cnc2c1c(=O)[nH]c(=O)n2C,5429,RefMet_120650,HMDB0002825_ms_ms_2143,83-67-0,MoNA-export-HMDB
Theobromine,Nucleic acids,Purines,Xanthines,C7H8N4O2,180.064726,YAPQBXQYLJRXSA-UHFFFAOYSA-N,Cn1cnc2c1c(=O)[nH]c(=O)n2C,5429,RefMet_120650,HMDB0002825_c_ms_1729,83-67-0,MoNA-export-HMDB
Methylimidazoleacetic acid,Alkaloids,Histidine alkaloids,Imidazole alkaloids,C6H8N2O2,140.058578,ZHCKPJGJQOPTLB-UHFFFAOYSA-N,Cn1cc(CC(=O)O)nc1,75810,RefMet_198,HMDB0002820_ms_ms_2142,2625-49-2,MoNA-export-HMDB
Methylimidazoleacetic acid,Alkaloids,Histidine alkaloids,Imidazole alkaloids,C6H8N2O2,140.058578,ZHCKPJGJQOPTLB-UHFFFAOYSA-N,Cn1cc(CC(=O)O)nc1,75810,RefMet_198,HMDB0002820_ms_ms_2141,2625-49-2,MoNA-export-HMDB
Methylimidazoleacetic acid,Alkaloids,Histidine alkaloids,Imidazole alkaloids,C6H8N2O2,140.058578,ZHCKPJGJQOPTLB-UHFFFAOYSA-N,Cn1cc(CC(=O)O)nc1,75810,RefMet_198,HMDB0002820_ms_ms_2140,2625-49-2,MoNA-export-HMDB
Methylimidazoleacetic acid,Alkaloids,Histidine alkaloids,Imidazole alkaloids,C6H8N2O2,140.058578,ZHCKPJGJQOPTLB-UHFFFAOYSA-N,Cn1cc(CC(=O)O)nc1,75810,RefMet_198,HMDB0002820_c_ms_1223,2625-49-2,MoNA-export-HMDB
Alloxan,Nucleic acids,Pyrimidines,Barbituric acid derivatives,C4H2N2O4,142.001458,HIMXGTXNXJYFGB-UHFFFAOYSA-N,C1(=O)C(=O)NC(=O)NC1=O,5781,RefMet_120662,HMDB0002818_ms_ms_2139,50-71-5,MoNA-export-HMDB
Alloxan,Nucleic acids,Pyrimidines,Barbituric acid derivatives,C4H2N2O4,142.001458,HIMXGTXNXJYFGB-UHFFFAOYSA-N,C1(=O)C(=O)NC(=O)NC1=O,5781,RefMet_120662,HMDB0002818_ms_ms_2138,50-71-5,MoNA-export-HMDB
Alloxan,Nucleic acids,Pyrimidines,Barbituric acid derivatives,C4H2N2O4,142.001458,HIMXGTXNXJYFGB-UHFFFAOYSA-N,C1(=O)C(=O)NC(=O)NC1=O,5781,RefMet_120662,HMDB0002818_ms_ms_2137,50-71-5,MoNA-export-HMDB
Cortisone,Sterol Lipids,Steroids,C21 Steroids,C21H28O5,360.193675,MFYSYFVPBJMHGN-ZPOLXVRWSA-N,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](C(=O)CO)([C@@]3(C)CC(=O)[C@H]21)O,222786,RefMet_165152,HMDB0002802_ms_ms_2136,53-06-5,MoNA-export-HMDB
Cortisone,Sterol Lipids,Steroids,C21 Steroids,C21H28O5,360.193675,MFYSYFVPBJMHGN-ZPOLXVRWSA-N,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](C(=O)CO)([C@@]3(C)CC(=O)[C@H]21)O,222786,RefMet_165152,HMDB0002802_ms_ms_2135,53-06-5,MoNA-export-HMDB
Cortisone,Sterol Lipids,Steroids,C21 Steroids,C21H28O5,360.193675,MFYSYFVPBJMHGN-ZPOLXVRWSA-N,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](C(=O)CO)([C@@]3(C)CC(=O)[C@H]21)O,222786,RefMet_165152,HMDB0002802_ms_ms_2134,53-06-5,MoNA-export-HMDB
Cortisone,Sterol Lipids,Steroids,C21 Steroids,C21H28O5,360.193675,MFYSYFVPBJMHGN-ZPOLXVRWSA-N,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](C(=O)CO)([C@@]3(C)CC(=O)[C@H]21)O,222786,RefMet_165152,HMDB0002802_c_ms_99784,53-06-5,MoNA-export-HMDB
Catechin,Polyketides,Flavonoids,"Flavans, Flavanols and Leucoanthocyanidins",C15H14O6,290.07904,PFTAWBLQPZVEMU-DZGCQCFKSA-N,c1cc(c(cc1[C@@H]1[C@H](Cc2c(cc(cc2O1)O)O)O)O)O,9064,RefMet_132653,HMDB0002780_ms_ms_285571,154-23-4,MoNA-export-HMDB
Catechin,Polyketides,Flavonoids,"Flavans, Flavanols and Leucoanthocyanidins",C15H14O6,290.07904,PFTAWBLQPZVEMU-DZGCQCFKSA-N,c1cc(c(cc1[C@@H]1[C@H](Cc2c(cc(cc2O1)O)O)O)O)O,9064,RefMet_132653,HMDB0002780_ms_ms_285570,154-23-4,MoNA-export-HMDB
Catechin,Polyketides,Flavonoids,"Flavans, Flavanols and Leucoanthocyanidins",C15H14O6,290.07904,PFTAWBLQPZVEMU-DZGCQCFKSA-N,c1cc(c(cc1[C@@H]1[C@H](Cc2c(cc(cc2O1)O)O)O)O)O,9064,RefMet_132653,HMDB0002780_ms_ms_285569,154-23-4,MoNA-export-HMDB
Catechin,Polyketides,Flavonoids,"Flavans, Flavanols and Leucoanthocyanidins",C15H14O6,290.07904,PFTAWBLQPZVEMU-DZGCQCFKSA-N,c1cc(c(cc1[C@@H]1[C@H](Cc2c(cc(cc2O1)O)O)O)O)O,9064,RefMet_132653,HMDB0002780_ms_ms_285568,154-23-4,MoNA-export-HMDB
Catechin,Polyketides,Flavonoids,"Flavans, Flavanols and Leucoanthocyanidins",C15H14O6,290.07904,PFTAWBLQPZVEMU-DZGCQCFKSA-N,c1cc(c(cc1[C@@H]1[C@H](Cc2c(cc(cc2O1)O)O)O)O)O,9064,RefMet_132653,HMDB0002780_ms_ms_2130,154-23-4,MoNA-export-HMDB
Catechin,Polyketides,Flavonoids,"Flavans, Flavanols and Leucoanthocyanidins",C15H14O6,290.07904,PFTAWBLQPZVEMU-DZGCQCFKSA-N,c1cc(c(cc1[C@@H]1[C@H](Cc2c(cc(cc2O1)O)O)O)O)O,9064,RefMet_132653,HMDB0002780_ms_ms_2129,154-23-4,MoNA-export-HMDB
Catechin,Polyketides,Flavonoids,"Flavans, Flavanols and Leucoanthocyanidins",C15H14O6,290.07904,PFTAWBLQPZVEMU-DZGCQCFKSA-N,c1cc(c(cc1[C@@H]1[C@H](Cc2c(cc(cc2O1)O)O)O)O)O,9064,RefMet_132653,HMDB0002780_ms_ms_2128,154-23-4,MoNA-export-HMDB
Catechin,Polyketides,Flavonoids,"Flavans, Flavanols and Leucoanthocyanidins",C15H14O6,290.07904,PFTAWBLQPZVEMU-DZGCQCFKSA-N,c1cc(c(cc1[C@@H]1[C@H](Cc2c(cc(cc2O1)O)O)O)O)O,9064,RefMet_132653,HMDB0002780_c_ms_99783,154-23-4,MoNA-export-HMDB
Catechin,Polyketides,Flavonoids,"Flavans, Flavanols and Leucoanthocyanidins",C15H14O6,290.07904,PFTAWBLQPZVEMU-DZGCQCFKSA-N,c1cc(c(cc1[C@@H]1[C@H](Cc2c(cc(cc2O1)O)O)O)O)O,9064,RefMet_132653,HMDB0002780_c_ms_101916,154-23-4,MoNA-export-HMDB
Catechin,Polyketides,Flavonoids,"Flavans, Flavanols and Leucoanthocyanidins",C15H14O6,290.07904,PFTAWBLQPZVEMU-DZGCQCFKSA-N,c1cc(c(cc1[C@@H]1[C@H](Cc2c(cc(cc2O1)O)O)O)O)O,9064,RefMet_132653,HMDB0002780_c_ms_101915,154-23-4,MoNA-export-HMDB
Myricetin,Polyketides,Flavonoids,Flavones and Flavonols,C15H10O8,318.03757,IKMDFBPHZNJCSN-UHFFFAOYSA-N,c1c(cc(c(c1O)O)O)c1c(c(=O)c2c(cc(cc2o1)O)O)O,5281672,RefMet_132745,HMDB0002755_ms_ms_285616,529-44-2,MoNA-export-HMDB
Myricetin,Polyketides,Flavonoids,Flavones and Flavonols,C15H10O8,318.03757,IKMDFBPHZNJCSN-UHFFFAOYSA-N,c1c(cc(c(c1O)O)O)c1c(c(=O)c2c(cc(cc2o1)O)O)O,5281672,RefMet_132745,HMDB0002755_ms_ms_285615,529-44-2,MoNA-export-HMDB
Myricetin,Polyketides,Flavonoids,Flavones and Flavonols,C15H10O8,318.03757,IKMDFBPHZNJCSN-UHFFFAOYSA-N,c1c(cc(c(c1O)O)O)c1c(c(=O)c2c(cc(cc2o1)O)O)O,5281672,RefMet_132745,HMDB0002755_ms_ms_285614,529-44-2,MoNA-export-HMDB
Myricetin,Polyketides,Flavonoids,Flavones and Flavonols,C15H10O8,318.03757,IKMDFBPHZNJCSN-UHFFFAOYSA-N,c1c(cc(c(c1O)O)O)c1c(c(=O)c2c(cc(cc2o1)O)O)O,5281672,RefMet_132745,HMDB0002755_c_ms_2266,529-44-2,MoNA-export-HMDB
Nandrolone,Sterol Lipids,Steroids,C18 Steroids,C18H26O2,274.19328,NPAGDVCDWIYMMC-IZPLOLCNSA-N,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,9904,RefMet_164883,HMDB0002725_c_ms_99782,434-22-0,MoNA-export-HMDB
Nandrolone,Sterol Lipids,Steroids,C18 Steroids,C18H26O2,274.19328,NPAGDVCDWIYMMC-IZPLOLCNSA-N,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,9904,RefMet_164883,HMDB0002725_c_ms_99781,434-22-0,MoNA-export-HMDB
Nandrolone,Sterol Lipids,Steroids,C18 Steroids,C18H26O2,274.19328,NPAGDVCDWIYMMC-IZPLOLCNSA-N,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,9904,RefMet_164883,HMDB0002725_c_ms_99780,434-22-0,MoNA-export-HMDB
Nandrolone,Sterol Lipids,Steroids,C18 Steroids,C18H26O2,274.19328,NPAGDVCDWIYMMC-IZPLOLCNSA-N,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,9904,RefMet_164883,HMDB0002725_c_ms_99779,434-22-0,MoNA-export-HMDB
Nandrolone,Sterol Lipids,Steroids,C18 Steroids,C18H26O2,274.19328,NPAGDVCDWIYMMC-IZPLOLCNSA-N,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,9904,RefMet_164883,HMDB0002725_c_ms_99519,434-22-0,MoNA-export-HMDB
Nandrolone,Sterol Lipids,Steroids,C18 Steroids,C18H26O2,274.19328,NPAGDVCDWIYMMC-IZPLOLCNSA-N,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,9904,RefMet_164883,HMDB0002725_c_ms_99518,434-22-0,MoNA-export-HMDB
Nandrolone,Sterol Lipids,Steroids,C18 Steroids,C18H26O2,274.19328,NPAGDVCDWIYMMC-IZPLOLCNSA-N,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,9904,RefMet_164883,HMDB0002725_c_ms_99517,434-22-0,MoNA-export-HMDB
Desmosterol,Sterol Lipids,Sterols,Cholesterols,C27H44O,384.339215,AVSXSVCZWQODGV-DPAQBDIFSA-N,CC(=CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)O)C,439577,RefMet_170063,HMDB0002719_c_ms_99778,313-04-2,MoNA-export-HMDB
Methane,Fatty Acyls,Hydrocarbons,Hydrocarbons,CH4,16.0313,VNWKTOKETHGBQD-UHFFFAOYSA-N,C,297,RefMet_21312,HMDB0002714_c_ms_99777,74-82-8,MoNA-export-HMDB
"1,5-Anhydrosorbitol",Carbohydrates,Monosaccharides,Hexoses,C6H12O5,164.068475,MPCAJMNYNOGXPB-SLPGGIOYSA-N,C([C@@H]1[C@H]([C@@H]([C@H](CO1)O)O)O)O,64960,RefMet_1926,HMDB0002712_ms_ms_2127,154-58-5,MoNA-export-HMDB
"1,5-Anhydrosorbitol",Carbohydrates,Monosaccharides,Hexoses,C6H12O5,164.068475,MPCAJMNYNOGXPB-SLPGGIOYSA-N,C([C@@H]1[C@H]([C@@H]([C@H](CO1)O)O)O)O,64960,RefMet_1926,HMDB0002712_ms_ms_2126,154-58-5,MoNA-export-HMDB
"1,5-Anhydrosorbitol",Carbohydrates,Monosaccharides,Hexoses,C6H12O5,164.068475,MPCAJMNYNOGXPB-SLPGGIOYSA-N,C([C@@H]1[C@H]([C@@H]([C@H](CO1)O)O)O)O,64960,RefMet_1926,HMDB0002712_ms_ms_2125,154-58-5,MoNA-export-HMDB
Canavanine,Organic acids,Amino acids and peptides,Amino acids,C5H12N4O3,176.090941,FSBIGDSBMBYOPN-VKHMYHEASA-N,C(CONC(=N)N)[C@@H](C(=O)O)N,439202,RefMet_121040,HMDB0002706_c_ms_1704,543-38-4,MoNA-export-HMDB
Naringenin,Polyketides,Flavonoids,Flavanones,C15H12O5,272.068475,FTVWIRXFELQLPI-ZDUSSCGKSA-N,c1cc(ccc1[C@@H]1CC(=O)c2c(cc(cc2O1)O)O)O,439246,RefMet_132623,HMDB0002670_ms_ms_285567,480-41-1,MoNA-export-HMDB
Naringenin,Polyketides,Flavonoids,Flavanones,C15H12O5,272.068475,FTVWIRXFELQLPI-ZDUSSCGKSA-N,c1cc(ccc1[C@@H]1CC(=O)c2c(cc(cc2O1)O)O)O,439246,RefMet_132623,HMDB0002670_ms_ms_285566,480-41-1,MoNA-export-HMDB
Naringenin,Polyketides,Flavonoids,Flavanones,C15H12O5,272.068475,FTVWIRXFELQLPI-ZDUSSCGKSA-N,c1cc(ccc1[C@@H]1CC(=O)c2c(cc(cc2O1)O)O)O,439246,RefMet_132623,HMDB0002670_ms_ms_285565,480-41-1,MoNA-export-HMDB
Naringenin,Polyketides,Flavonoids,Flavanones,C15H12O5,272.068475,FTVWIRXFELQLPI-ZDUSSCGKSA-N,c1cc(ccc1[C@@H]1CC(=O)c2c(cc(cc2O1)O)O)O,439246,RefMet_132623,HMDB0002670_ms_ms_285564,480-41-1,MoNA-export-HMDB
Naringenin,Polyketides,Flavonoids,Flavanones,C15H12O5,272.068475,FTVWIRXFELQLPI-ZDUSSCGKSA-N,c1cc(ccc1[C@@H]1CC(=O)c2c(cc(cc2O1)O)O)O,439246,RefMet_132623,HMDB0002670_ms_ms_285563,480-41-1,MoNA-export-HMDB
Naringenin,Polyketides,Flavonoids,Flavanones,C15H12O5,272.068475,FTVWIRXFELQLPI-ZDUSSCGKSA-N,c1cc(ccc1[C@@H]1CC(=O)c2c(cc(cc2O1)O)O)O,439246,RefMet_132623,HMDB0002670_ms_ms_285562,480-41-1,MoNA-export-HMDB
Naringenin,Polyketides,Flavonoids,Flavanones,C15H12O5,272.068475,FTVWIRXFELQLPI-ZDUSSCGKSA-N,c1cc(ccc1[C@@H]1CC(=O)c2c(cc(cc2O1)O)O)O,439246,RefMet_132623,HMDB0002670_ms_ms_285561,480-41-1,MoNA-export-HMDB
Naringenin,Polyketides,Flavonoids,Flavanones,C15H12O5,272.068475,FTVWIRXFELQLPI-ZDUSSCGKSA-N,c1cc(ccc1[C@@H]1CC(=O)c2c(cc(cc2O1)O)O)O,439246,RefMet_132623,HMDB0002670_ms_ms_2124,480-41-1,MoNA-export-HMDB
Naringenin,Polyketides,Flavonoids,Flavanones,C15H12O5,272.068475,FTVWIRXFELQLPI-ZDUSSCGKSA-N,c1cc(ccc1[C@@H]1CC(=O)c2c(cc(cc2O1)O)O)O,439246,RefMet_132623,HMDB0002670_ms_ms_2123,480-41-1,MoNA-export-HMDB
Naringenin,Polyketides,Flavonoids,Flavanones,C15H12O5,272.068475,FTVWIRXFELQLPI-ZDUSSCGKSA-N,c1cc(ccc1[C@@H]1CC(=O)c2c(cc(cc2O1)O)O)O,439246,RefMet_132623,HMDB0002670_ms_ms_2122,480-41-1,MoNA-export-HMDB
6-Hydroxynicotinic acid,Alkaloids,Pyridine alkaloids,Nicotinic acid alkaloids,C6H5NO3,139.026944,BLHCMGRVFXRYRN-UHFFFAOYSA-N,c1cc(ncc1C(=O)O)O,72924,RefMet_311,HMDB0002658_c_ms_1266,5006-66-6,MoNA-export-HMDB
Isorhamnetin,Polyketides,Flavonoids,Flavones and Flavonols,C16H12O7,316.058305,IZQSVPBOUDKVDZ-UHFFFAOYSA-N,COc1cc(ccc1O)c1c(c(=O)c2c(cc(cc2o1)O)O)O,15817847,RefMet_132723,HMDB0002655_c_ms_99776,480-19-3,MoNA-export-HMDB
Erythrose,Carbohydrates,Monosaccharides,Tetroses,C4H8O4,120.04226,YTBSYETUWUMLBZ-IUYQGCFVSA-N,C(=O)[C@@H]([C@@H](CO)O)O,94176,RefMet_2140,HMDB0002649_ms_ms_2121,1758-51-6,MoNA-export-HMDB
Erythrose,Carbohydrates,Monosaccharides,Tetroses,C4H8O4,120.04226,YTBSYETUWUMLBZ-IUYQGCFVSA-N,C(=O)[C@@H]([C@@H](CO)O)O,94176,RefMet_2140,HMDB0002649_ms_ms_2120,1758-51-6,MoNA-export-HMDB
Erythrose,Carbohydrates,Monosaccharides,Tetroses,C4H8O4,120.04226,YTBSYETUWUMLBZ-IUYQGCFVSA-N,C(=O)[C@@H]([C@@H](CO)O)O,94176,RefMet_2140,HMDB0002649_ms_ms_2119,1758-51-6,MoNA-export-HMDB
Galacturonic acid,Carbohydrates,Monosaccharides,Sugar acids,C6H10O7,194.042655,IAJILQKETJEXLJ-RSJOWCBRSA-N,C(=O)[C@@H]([C@H]([C@H]([C@@H](C(=O)O)O)O)O)O,84740,RefMet_2091,HMDB0002545_ms_ms_2118,14982-50-4,MoNA-export-HMDB
Galacturonic acid,Carbohydrates,Monosaccharides,Sugar acids,C6H10O7,194.042655,IAJILQKETJEXLJ-RSJOWCBRSA-N,C(=O)[C@@H]([C@H]([C@H]([C@@H](C(=O)O)O)O)O)O,84740,RefMet_2091,HMDB0002545_ms_ms_2117,14982-50-4,MoNA-export-HMDB
Galacturonic acid,Carbohydrates,Monosaccharides,Sugar acids,C6H10O7,194.042655,IAJILQKETJEXLJ-RSJOWCBRSA-N,C(=O)[C@@H]([C@H]([C@H]([C@@H](C(=O)O)O)O)O)O,84740,RefMet_2091,HMDB0002545_ms_ms_2116,14982-50-4,MoNA-export-HMDB
"3,4,5-Trimethoxycinnamic acid",Organic acids,Phenylpropanoids,Coumaric acids,C12H14O5,238.084125,YTFVRYKNXDADBI-SNAWJCMRSA-N,COc1cc(/C=C/C(=O)O)cc(c1OC)OC,735755,RefMet_130736,HMDB0002511_ms_ms_2115,90-50-6,MoNA-export-HMDB
"3,4,5-Trimethoxycinnamic acid",Organic acids,Phenylpropanoids,Coumaric acids,C12H14O5,238.084125,YTFVRYKNXDADBI-SNAWJCMRSA-N,COc1cc(/C=C/C(=O)O)cc(c1OC)OC,735755,RefMet_130736,HMDB0002511_ms_ms_2114,90-50-6,MoNA-export-HMDB
"3,4,5-Trimethoxycinnamic acid",Organic acids,Phenylpropanoids,Coumaric acids,C12H14O5,238.084125,YTFVRYKNXDADBI-SNAWJCMRSA-N,COc1cc(/C=C/C(=O)O)cc(c1OC)OC,735755,RefMet_130736,HMDB0002511_ms_ms_2113,90-50-6,MoNA-export-HMDB
"3,4,5-Trimethoxycinnamic acid",Organic acids,Phenylpropanoids,Coumaric acids,C12H14O5,238.084125,YTFVRYKNXDADBI-SNAWJCMRSA-N,COc1cc(/C=C/C(=O)O)cc(c1OC)OC,735755,RefMet_130736,HMDB0002511_c_ms_1529,90-50-6,MoNA-export-HMDB
3-Hydroxybenzoic acid,Polyketides,Phenolic acids,Phenolic acids,C7H6O3,138.031695,IJFXRHURBJZNAO-UHFFFAOYSA-N,c1cc(cc(c1)O)C(=O)O,7420,RefMet_132965,HMDB0002466_c_ms_1265,99-06-9,MoNA-export-HMDB
Hydroquinone,Benzenoids,Phenols,Other phenols,C6H6O2,110.03678,QIGBRXMKCJKVMJ-UHFFFAOYSA-N,c1cc(ccc1O)O,785,RefMet_1727,HMDB0002434_ms_ms_2109,123-31-9,MoNA-export-HMDB
Hydroquinone,Benzenoids,Phenols,Other phenols,C6H6O2,110.03678,QIGBRXMKCJKVMJ-UHFFFAOYSA-N,c1cc(ccc1O)O,785,RefMet_1727,HMDB0002434_ms_ms_2108,123-31-9,MoNA-export-HMDB
Hydroquinone,Benzenoids,Phenols,Other phenols,C6H6O2,110.03678,QIGBRXMKCJKVMJ-UHFFFAOYSA-N,c1cc(ccc1O)O,785,RefMet_1727,HMDB0002434_ms_ms_2107,123-31-9,MoNA-export-HMDB
Hydroquinone,Benzenoids,Phenols,Other phenols,C6H6O2,110.03678,QIGBRXMKCJKVMJ-UHFFFAOYSA-N,c1cc(ccc1O)O,785,RefMet_1727,HMDB0002434_c_ms_1095,123-31-9,MoNA-export-HMDB
Terephthalic acid,Polyketides,Phenolic acids,Phenolic acids,C8H6O4,166.02661,KKEYFWRCBNTPAC-UHFFFAOYSA-N,c1cc(ccc1C(=O)O)C(=O)O,7489,RefMet_133049,HMDB0002428_ms_ms_2106,100-21-0,MoNA-export-HMDB
Terephthalic acid,Polyketides,Phenolic acids,Phenolic acids,C8H6O4,166.02661,KKEYFWRCBNTPAC-UHFFFAOYSA-N,c1cc(ccc1C(=O)O)C(=O)O,7489,RefMet_133049,HMDB0002428_ms_ms_2105,100-21-0,MoNA-export-HMDB
Terephthalic acid,Polyketides,Phenolic acids,Phenolic acids,C8H6O4,166.02661,KKEYFWRCBNTPAC-UHFFFAOYSA-N,c1cc(ccc1C(=O)O)C(=O)O,7489,RefMet_133049,HMDB0002428_ms_ms_2104,100-21-0,MoNA-export-HMDB
alpha-Hydroxyhippuric acid,Benzenoids,Benzamides,Hippuric acids,C9H9NO4,195.053159,GCWCVCCEIQXUQU-UHFFFAOYSA-N,c1ccc(cc1)C(=O)NC(C(=O)O)O,450272,RefMet_811,HMDB0002404_ms_ms_2103,16555-77-4,MoNA-export-HMDB
alpha-Hydroxyhippuric acid,Benzenoids,Benzamides,Hippuric acids,C9H9NO4,195.053159,GCWCVCCEIQXUQU-UHFFFAOYSA-N,c1ccc(cc1)C(=O)NC(C(=O)O)O,450272,RefMet_811,HMDB0002404_ms_ms_2102,16555-77-4,MoNA-export-HMDB
alpha-Hydroxyhippuric acid,Benzenoids,Benzamides,Hippuric acids,C9H9NO4,195.053159,GCWCVCCEIQXUQU-UHFFFAOYSA-N,c1ccc(cc1)C(=O)NC(C(=O)O)O,450272,RefMet_811,HMDB0002404_ms_ms_2101,16555-77-4,MoNA-export-HMDB
Ursolic acid,Prenol Lipids,Isoprenoids,C30 isoprenoids,C30H48O3,456.360346,WCGUUGGRBIKTOS-GPOJBZKASA-N,C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](C(C)(C)[C@@H]5CC[C@@]34C)O)[C@@H]2[C@H]1C)C(=O)O,64945,RefMet_133554,HMDB0002395_c_ms_2334,77-52-1,MoNA-export-HMDB
N-Methyl-D-aspartic acid,Organic acids,Amino acids and peptides,Amino acids,C5H9NO4,147.053159,HOKKHZGPKSLGJE-GSVOUGTGSA-N,CN[C@H](CC(=O)O)C(=O)O,22880,RefMet_121412,HMDB0002393_ms_ms_2100,6384-92-5,MoNA-export-HMDB
N-Methyl-D-aspartic acid,Organic acids,Amino acids and peptides,Amino acids,C5H9NO4,147.053159,HOKKHZGPKSLGJE-GSVOUGTGSA-N,CN[C@H](CC(=O)O)C(=O)O,22880,RefMet_121412,HMDB0002393_ms_ms_2099,6384-92-5,MoNA-export-HMDB
N-Methyl-D-aspartic acid,Organic acids,Amino acids and peptides,Amino acids,C5H9NO4,147.053159,HOKKHZGPKSLGJE-GSVOUGTGSA-N,CN[C@H](CC(=O)O)C(=O)O,22880,RefMet_121412,HMDB0002393_ms_ms_2098,6384-92-5,MoNA-export-HMDB
